"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3110000","3110000-102-2013-00008","2013-12-19","","01","영업/정상","01","영업","","","","","","97.71","122-924","서울특별시 은평구 응암동 599-5 ","서울특별시 은평구 응암로13길 11-10, 3층 (응암동)","03485","아리랑 노래바","2021-09-13 17:04:54","U","2021-09-15 02:40:00.0","룸살롱","192551.752382961    ","454079.025280103    ","룸살롱","0","1","","","","","","","","","","","","Y","97.71","","",""
"3110000","3110000-102-2014-00001","2014-06-12","","01","영업/정상","01","영업","","","","","","93.27","122-924","서울특별시 은평구 응암동 600-5번지 2층 ","서울특별시 은평구 응암로13길 9, 2층 (응암동)","03485","힐링노래바","2015-10-14 17:10:52","I","2018-08-31 23:59:59.0","룸살롱","192533.270518913    ","454125.32446932     ","룸살롱","","1","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","93.27","","",""
"3110000","3110000-102-2012-00003","2012-04-17","","01","영업/정상","01","영업","","","","","","61.59","122-837","서울특별시 은평구 대조동 15-80 ","서울특별시 은평구 통일로65길 20-2, 지하1층 (대조동)","03397","홍콩노래밤","2022-05-30 15:26:03","U","2022-06-04 02:40:00.0","기타","193629.174571959    ","456303.749111673    ","기타","","1","학교정화(상대)","자율","상수도전용","","","","","","","","","N","61.59","","",""
"3110000","3110000-102-2012-00005","2012-08-30","","01","영업/정상","01","영업","","","","","","47.59","122-837","서울특별시 은평구 대조동 15-82번지 지하1층 ","서울특별시 은평구 통일로65길 22, 지하1층 (대조동)","03397","뉴욕노래밤","2017-03-28 09:56:29","I","2018-08-31 23:59:59.0","기타","193622.202602672    ","456303.302301299    ","기타","","","","","","","","","","","","","","N","47.59","","",""
"3110000","3110000-102-2013-00001","2013-02-07","","01","영업/정상","01","영업","","","","","","99.17","122-837","서울특별시 은평구 대조동 14-13 지층 ","서울특별시 은평구 통일로 719, 지층 (대조동)","03397","연 7080","2021-11-18 15:34:43","U","2021-11-20 02:40:00.0","기타","193755.728494762    ","456400.87908413     ","기타","0","0","","","","0","0","0","0","0","","0","0","N","99.17","","",""
"3110000","3110000-102-2013-00002","2013-05-21","","01","영업/정상","01","영업","","","","","","62.78","122-837","서울특별시 은평구 대조동 15-106 지하1층 ","서울특별시 은평구 통일로65길 17-1, 지하1층 (대조동)","03397","큐","2021-01-28 15:31:04","U","2021-01-30 02:40:00.0","룸살롱","193645.206143923    ","456283.277993161    ","룸살롱","","1","학교정화(상대)","자율","상수도전용","","","","","","","","","N","62.78","","",""
"3110000","3110000-102-2013-00003","2013-05-22","","01","영업/정상","01","영업","","","","","","236.40","122-924","서울특별시 은평구 응암동 600-2번지 ","서울특별시 은평구 응암로 지하 193, 지층 (응암동)","","금영 노래타운","2019-01-16 16:47:28","U","2019-01-18 02:40:00.0","룸살롱","192576.600496455    ","454123.137809564    ","룸살롱","","","학교정화(상대)","자율","상수도전용","","","","","","","","","Y","236.4","","",""
"3110000","3110000-102-2013-00005","2013-11-27","","01","영업/정상","01","영업","","","","","","62.74","122-842","서울특별시 은평구 대조동 198-5 지층 ","서울특별시 은평구 연서로 220 (대조동, 지층)","03385","디바노래밤","2024-02-02 09:17:29","U","2024-02-04 02:40:00.0","룸살롱","192884.947092573    ","457304.588712296    ","룸살롱","0","1","기타","자율","상수도전용","0","0","0","0","0","","0","0","Y","62.74","","",""
"3110000","3110000-102-2013-00007","2013-12-19","","01","영업/정상","01","영업","","","","","","97.71","122-924","서울특별시 은평구 응암동 599-5 ","서울특별시 은평구 응암로13길 11-10, 2층 (응암동)","03485","쓰리랑 노래바","2024-12-03 13:50:23","U","2024-12-05 02:40:00.0","룸살롱","192551.752382961    ","454079.025280103    ","룸살롱","0","1","학교정화(상대)","자율","상수도전용","","","","","","","","","Y","97.71","","",""
"3110000","3110000-102-2000-07579","2000-10-07","","01","영업/정상","01","영업","","","","","02 3886116","92.02","122-842","서울특별시 은평구 대조동 197-19번지 (지1층) ","서울특별시 은평구 연서로26길 9 (대조동,(지1층))","03385","노래큐(Q)","2018-08-14 13:51:02","I","2018-08-31 23:59:59.0","룸살롱","192916.607495432    ","457197.733969884    ","룸살롱","","","","","","","","","","","","","","N","92.02","","",""
"3110000","3110000-102-2000-07663","2000-11-16","","01","영업/정상","01","영업","","","","","02 3553038","95.81","122-858","서울특별시 은평구 불광동 281-98 (지하1층) ","서울특별시 은평구 통일로66길 1 (불광동,(지하1층))","03368","초코렛 노래밤","2025-02-17 14:07:36","U","2025-02-19 02:40:00.0","룸살롱","193797.112924632    ","456453.643857177    ","룸살롱","0","0","유흥업소밀집지역","자율","상수도전용","0","0","0","0","0","","0","0","N","95.81","","",""
"3110000","3110000-102-2001-07801","2001-03-07","","01","영업/정상","01","영업","","","","","02 3849231","67.75","122-858","서울특별시 은평구 불광동 281-169 지층 ","서울특별시 은평구 통일로66길 4-2, 지층 (불광동)","03368","투투노래밤","2021-08-31 13:18:11","U","2021-09-02 02:40:00.0","룸살롱","193814.474068198    ","456428.122646386    ","룸살롱","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","67.75","","",""
"3110000","3110000-102-2019-00001","2019-08-06","","01","영업/정상","01","영업","","","","","","86.86","122-924","서울특별시 은평구 응암동 600-2번지 지하 좌측호","서울특별시 은평구 응암로 193, 지하층 좌측호 (응암동)","03485","귀빈노래바","2019-08-06 09:38:03","I","2019-08-08 02:21:56.0","룸살롱","192576.600496455    ","454123.137809564    ","룸살롱","","","주택가주변","","상수도전용","","","","","","","","","Y","86.86","","",""
"3110000","3110000-102-2019-00002","2019-08-06","","01","영업/정상","01","영업","","","","","","97.28","122-924","서울특별시 은평구 응암동 600-2번지 지하 우측호","서울특별시 은평구 응암로 193, 지하층 우측호 (응암동)","03485","왕과비","2019-10-31 14:09:30","U","2019-11-02 02:40:00.0","룸살롱","192576.600496455    ","454123.137809564    ","룸살롱","","","학교정화(상대)","","","","","","","","","","","Y","97.28","","",""
"3110000","3110000-102-1985-04281","1985-08-28","","01","영업/정상","01","영업","","","","","0203529993","97.91","122-858","서울특별시 은평구 불광동 281-171 (2층) ","서울특별시 은평구 통일로 722 (불광동,(2층))","03368","갈무리라이브","2024-10-22 14:56:13","U","2024-10-24 02:40:00.0","룸살롱","193795.862608061    ","456429.032472611    ","룸살롱","0","0","","","","","","","","","","","","N","97.91","","",""
"3110000","3110000-102-2018-00008","2018-08-28","","01","영업/정상","01","영업","","","","","","98.26","122-808","서울특별시 은평구 갈현동 395-5 서연빌딩 지하 1층동 ","서울특별시 은평구 통일로 869, 서연빌딩 지하1층 (갈현동)","03330","폭스노래바","2021-05-24 16:02:22","U","2021-05-26 02:40:00.0","룸살롱","192852.904016036    ","457562.887057163    ","룸살롱","","","기타","기타","","","","","","","","","","Y","98.26","","",""
"3110000","3110000-102-2018-00009","2018-11-12","","01","영업/정상","01","영업","","","","","","82.80","122-959","서울특별시 은평구 갈현동 456-32 2층 ","서울특별시 은평구 연서로29길 5, 2층 (갈현동)","03331","21세기","2023-04-25 13:50:28","U","2023-04-27 02:40:00.0","룸살롱","192824.491211892    ","457366.707837094    ","룸살롱","0","0","학교정화(상대)","","상수도전용","0","0","0","0","0","","0","0","N","82.8","","",""
"3110000","3110000-102-1973-04268","1973-04-07","","01","영업/정상","01","영업","","","","","02 3821219","106.70","122-809","서울특별시 은평구 갈현동 398-10번지 지층 ","서울특별시 은평구 연서로 225 (갈현동,지층)","03330","럭셔리 노래밤","2018-01-03 15:35:03","I","2018-08-31 23:59:59.0","스텐드바","192866.582388638    ","457369.941333341    ","스텐드바","","","","","","","","","","","","","","N","106.7","","",""
"3110000","3110000-102-1973-04267","1973-05-07","","01","영업/정상","01","영업","","","","","0203575656","468.00","122-858","서울특별시 은평구 불광동 281-92번지 (지하1층) ","서울특별시 은평구 통일로 730 (불광동,(지하1층))","03368","호박성인나이트","2017-02-09 17:25:51","I","2018-08-31 23:59:59.0","카바레","193757.383292528    ","456499.068228056    ","카바레","5","8","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","468","","",""
"3110000","3110000-102-1985-04282","1985-08-29","","01","영업/정상","01","영업","","","","","02 3553353","101.70","122-858","서울특별시 은평구 불광동 281-172 (지하1층) ","서울특별시 은평구 통일로 720 (불광동,(지하1층))","03368","올레노래밤","2022-01-20 09:51:38","U","2022-01-22 02:40:00.0","룸살롱","193802.267465881    ","456419.663955141    ","룸살롱","0","0","","","","0","0","0","0","0","","0","0","N","101.7","","",""
"3110000","3110000-102-1985-04283","1985-08-29","","01","영업/정상","01","영업","","","","","02 3064791","112.21","122-858","서울특별시 은평구 불광동 281-173 ","서울특별시 은평구 통일로 718 (불광동)","03368","대박노래밤","2023-10-30 09:11:02","U","2023-11-01 02:40:00.0","스텐드바","193808.696174757    ","456410.316668709    ","스텐드바","0","0","","","","0","0","0","0","0","","0","0","N","112.21","","",""
"3110000","3110000-102-1999-08107","1999-12-10","","01","영업/정상","01","영업","","","","","02 3831333","94.67","122-831","서울특별시 은평구 녹번동 117-112 지하1층 ","서울특별시 은평구 통일로 697 (녹번동,지하1층)","03375","파티노래밤","2022-06-24 17:06:21","U","2022-06-26 02:40:00.0","룸살롱","193903.333435372    ","456197.927159351    ","룸살롱","","","","","","","","","","","","","","Y","94.67","","",""
"3110000","3110000-102-2000-06992","2000-03-08","","01","영업/정상","01","영업","","","","","02 3876147","72.66","122-837","서울특별시 은평구 대조동 15-194 ","서울특별시 은평구 진흥로 167 (대조동)","03397","킹노래팡","2024-11-19 09:46:04","U","2024-11-21 02:40:00.0","룸살롱","193598.348172363    ","456279.824091706    ","룸살롱","0","0","","","","0","0","0","0","0","","0","0","N","72.66","","",""
"3110000","3110000-102-2000-07008","2000-03-14","","01","영업/정상","01","영업","","","","","02 3858380","177.40","122-808","서울특별시 은평구 갈현동 395-7 (지1층) ","서울특별시 은평구 통일로 863, 지1층 (갈현동)","03330","칸","2020-09-16 09:13:28","U","2020-09-18 02:40:00.0","스텐드바","192868.600973071    ","457522.57527646     ","스텐드바","0","0","","","","","","","","","","","","N","177.4","","",""
"3110000","3110000-102-2000-07311","2000-06-14","","01","영업/정상","01","영업","","","","","","73.82","122-808","서울특별시 은평구 갈현동 395-28 ","서울특별시 은평구 통일로 863-8 (갈현동)","03330","벤츠","2023-09-04 15:55:45","U","2023-09-06 02:40:00.0","룸살롱","192841.292492687    ","457500.729994254    ","룸살롱","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","73.82","","",""
"3110000","3110000-102-2000-07438","2000-07-25","","01","영업/정상","01","영업","","","","","02 3876247","97.05","122-858","서울특별시 은평구 불광동 281-170 ","서울특별시 은평구 통일로66길 2 (불광동)","03368","퀸","2024-09-10 14:05:03","U","2024-09-12 02:40:00.0","룸살롱","193808.036987489    ","456437.340539197    ","룸살롱","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","97.05","","",""
"3110000","3110000-102-2000-07439","2000-07-25","","01","영업/정상","01","영업","","","","","02 3554871","95.60","122-858","서울특별시 은평구 불광동 281-97번지 ","서울특별시 은평구 불광로 40-6 (불광동)","03368","썸","2017-05-23 16:23:53","I","2018-08-31 23:59:59.0","비어(바)살롱","193790.930484735    ","456463.092885474    ","비어(바)살롱","","","","","","","","","","","","","","N","95.6","","",""
"3110000","3110000-102-2000-07549","2000-09-18","","01","영업/정상","01","영업","","","","","02 3066918","72.78","122-924","서울특별시 은평구 응암동 599-57 (지층) ","서울특별시 은평구 응암로11길 12 (응암동,(지층))","03485","블루노래바","2024-11-29 15:09:50","U","2024-12-01 02:40:00.0","룸살롱","192475.587282827    ","454044.581279963    ","룸살롱","","","","","","","","","","","","","","N","72.78","","",""
"3110000","3110000-102-1973-05118","1973-12-07","","01","영업/정상","01","영업","","","","","02 3870514","97.33","122-906","서울특별시 은평구 응암동 96-14 (지층) ","서울특별시 은평구 은평로 166 (응암동,(지층))","03462","금수저 노래팡","2023-04-13 10:27:44","U","2023-04-15 02:40:00.0","비어(바)살롱","193408.878643234    ","455423.633776301    ","비어(바)살롱","","","","","","","","","","","","","","N","97.33","","",""
"3110000","3110000-102-1974-04269","1974-02-14","","01","영업/정상","01","영업","","","","","02 3857171","93.50","122-836","서울특별시 은평구 녹번동 258-0번지 ","서울특별시 은평구 은평로 233 (녹번동)","03383","비트","2015-10-19 16:16:40","I","2018-08-31 23:59:59.0","스텐드바","194056.657619738    ","455439.479589323    ","스텐드바","4","10","주택가주변","갑","상수도전용","","","","","","","","","N","93.5","","",""
"3110000","3110000-102-1979-04284","1979-09-14","","01","영업/정상","01","영업","","","","","02 3535111","854.06","122-809","서울특별시 은평구 갈현동 396-9 지1층 ","서울특별시 은평구 통일로 855-20 (갈현동, 지1층)","03330","청춘 별이 빛나는 밤","2024-05-07 17:16:18","U","2024-05-09 02:40:00.0","고고(디스코)클럽","192861.23125208     ","457489.938700907    ","고고(디스코)클럽","0","0","","","","0","0","0","0","0","","0","0","N","854.06","","",""
